"Module","Topic","EnglishTerm","Chinese","SimpleEnglish","ChineseExplanation","SourceFile","RawFile","CandidateType"
"01","Artificial Intelligence","stopping condition","鍋滄鏉′欢","The condition that tells generation to end.","婊¤冻鏌愪釜鏉′欢鍚庡仠姝㈢户缁敓鎴愩€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","draft","鑽夌","A first generated version that may need editing.","AI 鍏堝啓鍑虹殑鍒濈锛岃繕涓嶈兘鐩存帴褰撴渶缁堢瓟妗堛€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","review","瀹℃牳锛涘鏍?","Checking whether an output is correct, safe, and suitable.","浜烘垨绯荤粺妫€鏌ョ粨鏋滆兘涓嶈兘鐢ㄣ€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","human review","浜哄伐瀹℃牳","A person verifies an important or uncertain result.","鐢变汉妫€鏌ラ噸瑕佹垨涓嶇‘瀹氱殑 AI 缁撴灉銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","human-in-the-loop","浜哄湪鍥炶矾涓?","A workflow where people review or approve system results.","AI 鍋氫竴閮ㄥ垎锛屼汉淇濈暀妫€鏌ュ拰鍐冲畾鏉冦€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","uncertain result","涓嶇‘瀹氱粨鏋?","An output whose correctness or fit is unclear.","鐪嬭捣鏉ュ彲鑳藉锛屼絾涓嶈兘鏀惧績鐩存帴浣跨敤鐨勭粨鏋溿€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","quality","璐ㄩ噺","How correct, useful, and well-formed an output is.","缁撴灉鏄惁姝ｇ‘銆佹湁鐢ㄣ€佹竻妤氥€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","safety","瀹夊叏鎬?","Whether an output or action avoids harmful behavior.","缁撴灉鏄惁浼氬甫鏉ヤ激瀹虫垨椋庨櫓銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","fit","閫傞厤搴?","How well an output matches the task and context.","缁撴灉鏄惁鐪熺殑绗﹀悎褰撳墠闇€姹傚拰鍦烘櫙銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","boundary","杈圭晫","The limit of what a concept or system should be taken to mean.","涓€涓蹇垫垨绯荤粺鈥滅畻鍒板摢閲屼负姝⑩€濄€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","evaluation","璇勪及","Testing quality and limits of a model or result.","鐢ㄦ祴璇曟鏌ユā鍨嬫晥鏋滃拰閫傜敤鑼冨洿銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","test","娴嬭瘯","An example or procedure used to check performance.","鐢ㄦ潵妫€楠岀郴缁熻〃鐜扮殑妗堜緥鎴栬繃绋嬨€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","quality check","璐ㄩ噺妫€鏌?","A check that an output meets expected standards.","妫€鏌ョ粨鏋滄槸鍚﹁揪鍒拌姹傘€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","safety check","瀹夊叏妫€鏌?","A check for harmful or unsafe output.","妫€鏌ョ粨鏋滄湁娌℃湁瀹夊叏椋庨櫓銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","fit check","閫傜敤鎬ф鏌?","A check that the output matches its intended use.","妫€鏌ョ粨鏋滄斁鍦ㄥ綋鍓嶄笟鍔￠噷鏄惁鍚堥€傘€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","artificial intelligence field","浜哄伐鏅鸿兘棰嗗煙","The broad area covering intelligent computer systems.","鐮旂┒鍜屾瀯寤烘櫤鑳借绠楁満绯荤粺鐨勬€婚鍩熴€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","AI product","AI 浜у搧","A product built using one or more AI systems.","鎶?AI 鑳藉姏鍖呰缁欑敤鎴蜂娇鐢ㄧ殑浜у搧銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","ChatGPT","ChatGPT","One AI product, not the whole AI field.","涓€涓叿浣撶殑 AI 浜у搧锛屼笉绛変簬鍏ㄩ儴浜哄伐鏅鸿兘銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","product","浜у搧","A user-facing service or application.","鐢ㄦ埛瀹為檯浣跨敤鐨勫簲鐢ㄦ垨鏈嶅姟銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","finished product","瀹屾垚鍝侊紱鎴愬搧","A complete product including more than a base model.","闄ゆā鍨嬪杩樺寘鎷晫闈€佹暟鎹€佽鍒欏拰杩愯惀鐨勫畬鏁翠骇鍝併€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","interface","鐣岄潰","The part of a product through which users interact.","鐢ㄦ埛鍜屼骇鍝佷氦浜掓椂鐪嬪埌銆佹搷浣滅殑閮ㄥ垎銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","operations","杩愯惀锛涜繍缁?","The processes that keep a product running and monitored.","璁╀骇鍝佹寔缁繍琛屻€佺洃鎺у拰缁存姢鐨勫伐浣溿€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","foundation model","鍩虹妯″瀷","A broadly trained model reusable across many tasks.","鍏堢敤澶ч噺鏁版嵁骞挎硾璁粌銆佷箣鍚庡彲鐢ㄤ簬澶氱浠诲姟鐨勬ā鍨嬨€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","base model","鍩虹妯″瀷锛涘簳搴фā鍨?","A general starting model for later adaptation.","鍚庣画閫氳繃鎻愮ず銆佹绱㈡垨寰皟鏉ラ€傞厤浠诲姟鐨勮捣鐐广€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","broad training","骞挎硾璁粌","Training on large and varied data for general capability.","鐢ㄥぇ閲忎笖澶氭牱鐨勬暟鎹閫氱敤瑙勫緥銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","pre-training","棰勮缁?","Broad initial training that creates a base model.","姝ｅ紡鐢ㄤ簬鍏蜂綋浠诲姟鍓嶅厛鍋氱殑澶ц妯″熀纭€璁粌銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","adaptation","閫傞厤锛涜皟鏁?","Changing or guiding a base model for a task.","璁╅€氱敤妯″瀷鏇撮€傚悎鏌愪釜鍏蜂綋浠诲姟銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","task-specific input","浠诲姟鐗瑰畾杈撳叆","Input tailored to a particular application.","閽堝鏌愪釜涓氬姟鎴栦换鍔″噯澶囩殑杈撳叆銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","retrieval","妫€绱?","Bringing relevant external information into a task.","浠庡閮ㄨ祫鏂欎腑鎵剧浉鍏冲唴瀹圭粰妯″瀷鍙傝€冦€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","RAG","妫€绱㈠寮虹敓鎴愶紙RAG锛?","Generation guided by retrieved information.","鍏堟煡璧勬枡锛屽啀璁╂ā鍨嬬粨鍚堣祫鏂欑敓鎴愮瓟妗堛€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","fine-tuning","寰皟","Additional training for narrower behavior or tasks.","鍦ㄥ熀纭€妯″瀷涓婄户缁缁冿紝璁╁畠鏇撮€傚悎鐗瑰畾鐢ㄩ€斻€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","tool","宸ュ叿","An external capability a model can use to complete a task.","妯″瀷鍙互璋冪敤鐨勬悳绱€佽绠楁垨鎿嶄綔鑳藉姏銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","prompting","鎻愮ず锛涙彁绀鸿璁?","Guiding a model through instructions or source material.","鐢ㄥ啓鎻愮ず璇嶇殑鏂瑰紡寮曞妯″瀷瀹屾垚浠诲姟銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","task layer","浠诲姟灞?","Extra guidance or capability added for a particular task.","鍦ㄩ€氱敤妯″瀷涔嬩笂鍔犵殑浠诲姟涓撶敤閮ㄥ垎銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","application","搴旂敤","A concrete use of a model in a product or workflow.","鎶婃ā鍨嬬敤浜庣湡瀹炲満鏅殑鍏蜂綋鐢ㄦ硶銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","application fit","搴旂敤閫傞厤","How well a model works for a target use.","妯″瀷鏄惁閫傚悎鏌愪釜瀹為檯搴旂敤銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","model parameters","妯″瀷鍙傛暟","Numerical values in which learned knowledge is encoded.","妯″瀷鐢ㄦ潵淇濆瓨瀛﹀埌瑙勫緥鐨勪竴澶ф壒鏁板瓧銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","encoded knowledge","缂栫爜鍚庣殑鐭ヨ瘑","Information represented inside model parameters.","琚浆鎹㈠苟淇濆瓨鍒版ā鍨嬪唴閮ㄦ暟瀛椾腑鐨勭煡璇嗐€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","database","鏁版嵁搴?","Explicit records stored for lookup.","鎸夎褰曚繚瀛樸€佸彲浠ョ洿鎺ユ煡璇㈢殑鏁版嵁闆嗗悎銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","explicit record","鏄庣‘璁板綍","A directly stored data item.","鏁版嵁搴撻噷鏄庣‘淇濆瓨鐨勪竴鏉¤褰曘€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","search engine","鎼滅储寮曟搸","A system that retrieves existing pages or records.","甯綘鏌ユ壘宸茬粡瀛樺湪鐨勭綉椤垫垨璧勬枡鐨勭郴缁熴€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","retrieval system","妫€绱㈢郴缁?","A system that finds and returns existing information.","涓撻棬浠庡凡鏈夎祫鏂欎腑鎵句俊鎭殑绯荤粺銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","human mind","浜虹被蹇冩櫤","The human way of thinking, understanding, and experiencing.","浜虹被鐪熷疄鐨勬€濊€冦€佺悊瑙ｃ€佺粡楠屽拰鎰忓浘銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","understanding","鐞嗚В","Making sense of information in a meaningful way.","鐪熸寮勬噦淇℃伅鍙婂叾鍚箟銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","human creativity","浜虹被鍒涢€犲姏","Human creation involving experience, intent, and judgment.","浜虹粨鍚堢粡楠屻€佹剰鍥惧拰鍒ゆ柇杩涜鐨勫垱閫犮€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","novel-looking combination","鐪嬩技鏂伴鐨勭粍鍚?","A new-looking arrangement of learned patterns.","鎶婂凡鏈夎寰嬬粍鍚堟垚鐪嬭捣鏉ユ柊椴滅殑缁撴灉銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","human experience","浜虹被缁忛獙","Lived experience that informs human judgment and creativity.","浜轰翰韬粡鍘嗗舰鎴愮殑鎰熷彈鍜屽垽鏂熀纭€銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","human intent","浜虹被鎰忓浘","A person鈥檚 purpose or intention behind an action.","浜轰负浠€涔堣鍋氳繖浠朵簨鐨勭湡瀹炵洰鐨勩€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","AI does not equal ChatGPT","AI 涓嶇瓑浜?ChatGPT","AI is broad; ChatGPT is one product.","浜哄伐鏅鸿兘鏄ぇ绫伙紝ChatGPT 鍙槸鍏朵腑涓€涓骇鍝併€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","AI does not equal automation","AI 涓嶇瓑浜庤嚜鍔ㄥ寲","Automation may use fixed rules, while AI often learns patterns.","鑷姩鍖栦笉涓€瀹氭湁瀛︿範鑳藉姏锛孉I 甯镐細璇嗗埆瑙勫緥鎴栫敓鎴愮粨鏋溿€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","AI does not equal the human mind","AI 涓嶇瓑浜庝汉绫诲績鏅?","AI can appear intelligent without thinking like a human.","AI 琛ㄧ幇寰楀儚浼氬垽鏂紝浣嗕笉浠ｈ〃瀹冨儚浜轰竴鏍锋€濊€冦€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","AI does not equal a search engine","AI 涓嶇瓑浜庢悳绱㈠紩鎿?","Generative AI creates responses; search retrieves existing sources.","鐢熸垚寮?AI 浼氱敓鎴愬洖绛旓紝鎼滅储寮曟搸涓昏鎵惧凡鏈夎祫鏂欍€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","AI does not equal human creativity","AI 涓嶇瓑浜庝汉绫诲垱閫犲姏","AI can make new-looking combinations but lacks human experience and intent.","AI 鑳界粍鍚堝嚭鏂扮粨鏋滐紝浣嗘病鏈変汉鐨勭粡鍘嗗拰鍒涗綔鎰忓浘銆?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","broadest field","鏈€澶ц寖鍥寸殑棰嗗煙","AI is broader than Machine Learning and Deep Learning.","AI 鐨勮寖鍥存瘮鏈哄櫒瀛︿範銆佹繁搴﹀涔犻兘澶с€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
"01","Artificial Intelligence","approach","鏂规硶锛涜矾寰?","A way to build or adapt an AI system.","鏋勫缓鎴栬皟鏁?AI 绯荤粺鐨勪竴绉嶈矾绾裤€?","01-artificial-intelligence.html","01-artificial-intelligence.md","Main Candidate"
